date,unit_id,unit_age_years,outdoor_temp_f,return_air_temp_f,supply_air_temp_f,delta_t_f,suction_pressure_psig,head_pressure_psig,compressor_amps,vibration_ips,filter_pressure_drop_inwc,runtime_hours,energy_kwh,failure_next_7_days
2026-03-11,RTU-08,12,91.2,73.7,56.4,17.3,122.8,421.4,21.6,0.37,0.86,11.4,81.3,0
2026-03-12,RTU-08,12,66.7,71.9,52.6,19.4,114.9,356.0,22.1,0.343,0.66,9.0,55.6,0
2026-03-13,RTU-08,12,80.9,73.9,56.8,17.1,130.4,352.0,22.2,0.51,0.45,11.0,72.2,1
2026-03-14,RTU-08,12,74.4,73.3,54.5,18.8,133.4,346.4,20.8,0.515,0.6,13.6,83.2,0
2026-03-15,RTU-08,12,64.2,72.8,52.8,20.0,117.8,400.9,22.2,0.382,0.51,12.6,78.1,0
2026-03-16,RTU-08,12,70.0,74.4,60.1,14.3,122.0,355.4,15.6,0.384,0.75,11.4,67.2,0
2026-03-17,RTU-08,12,81.1,73.1,54.3,18.9,142.6,308.8,19.5,0.586,0.64,10.8,69.6,0
2026-03-18,RTU-08,12,74.9,71.7,52.3,19.4,121.7,333.8,19.9,0.396,0.54,11.9,72.5,0
2026-03-19,RTU-08,12,69.1,75.3,58.0,17.4,134.3,344.8,21.4,0.452,,9.3,57.4,0
2026-03-20,RTU-08,12,84.1,73.0,57.3,15.7,117.0,332.1,21.9,0.583,0.53,12.2,81.8,0
2026-03-21,RTU-08,12,78.2,72.3,55.4,16.9,114.3,401.9,16.8,0.472,0.8,5.7,34.8,0
2026-03-22,RTU-08,12,76.4,72.9,60.9,11.9,113.2,359.6,18.1,0.367,0.68,9.7,59.0,0
2026-03-23,RTU-08,12,90.7,74.9,59.7,15.2,110.1,367.0,18.7,0.387,0.43,11.6,80.5,0
2026-03-24,RTU-08,12,69.2,73.9,54.1,19.8,146.1,424.0,17.1,0.37,0.47,8.2,48.5,0
2026-03-25,RTU-08,12,81.7,72.3,57.8,14.5,93.3,318.0,21.9,0.517,0.82,8.5,55.7,1
2026-03-26,RTU-08,12,65.9,69.5,53.9,15.6,126.0,324.7,20.7,0.452,0.46,6.3,38.4,0
2026-03-27,RTU-08,12,94.6,78.9,61.8,17.1,128.4,355.4,19.4,0.275,0.38,11.4,82.6,0
2026-03-28,RTU-08,12,74.6,72.1,56.1,16.1,138.6,365.0,17.3,0.482,0.88,8.0,47.8,1
2026-03-29,RTU-08,12,88.7,69.9,48.2,21.7,139.1,394.5,20.3,0.293,0.59,13.5,93.1,0
2026-03-30,RTU-08,12,64.7,71.0,55.0,16.1,108.8,309.0,20.8,0.354,0.5,8.8,54.1,0
2026-03-31,RTU-08,12,110.7,75.8,61.5,14.3,,413.4,19.0,0.554,0.77,14.7,120.0,1
2026-04-01,RTU-08,12,66.3,73.9,58.2,15.6,132.4,383.8,19.8,0.466,0.58,6.1,36.9,0
2026-04-02,RTU-08,12,75.6,76.3,58.7,17.6,118.1,393.8,20.9,0.524,0.61,9.4,57.9,0
2026-04-03,RTU-08,12,92.1,74.7,57.3,17.4,126.8,378.3,16.5,0.32,0.8,9.7,67.5,0
2026-04-04,RTU-08,12,100.9,73.9,54.4,19.5,120.3,384.8,19.5,0.364,0.69,9.7,74.0,0
2026-04-05,RTU-08,12,97.7,68.7,52.0,16.7,122.2,389.2,20.8,0.452,0.9,9.5,71.3,0
2026-04-06,RTU-08,12,87.3,67.4,52.4,15.0,110.3,390.3,21.2,0.429,0.58,12.1,83.3,0
2026-04-07,RTU-08,12,77.7,75.9,61.6,14.4,115.6,364.2,19.2,0.311,0.67,8.4,52.1,0
2026-04-08,RTU-08,12,67.9,71.8,54.8,17.0,120.7,342.1,18.9,0.48,0.65,8.6,51.8,0
2026-04-09,RTU-08,12,88.6,75.1,55.9,19.3,126.0,398.9,19.4,0.468,0.67,11.8,81.2,0
2026-04-10,RTU-08,12,90.4,73.3,57.4,15.9,121.6,388.9,18.1,0.275,0.42,10.6,73.0,0
2026-04-11,RTU-08,12,76.1,73.8,54.7,19.1,116.7,344.8,20.4,0.388,0.58,11.7,72.1,0
2026-04-12,RTU-08,12,59.0,75.3,59.8,15.5,129.5,354.2,22.6,0.295,0.58,10.5,65.0,0
2026-04-13,RTU-08,12,79.9,73.7,54.8,18.9,123.2,397.5,22.2,0.373,0.57,13.1,85.2,0
2026-04-14,RTU-08,12,70.1,73.1,55.2,18.0,123.1,335.8,22.5,0.419,,9.4,58.6,0
2026-04-15,RTU-08,12,57.9,74.1,61.9,12.1,139.4,333.7,22.9,0.41,0.37,13.8,86.0,1
2026-04-16,RTU-08,12,80.3,75.3,61.4,13.9,137.1,346.0,24.2,0.372,0.6,12.3,81.2,0
2026-04-17,RTU-08,12,72.0,76.9,63.2,13.7,134.7,389.0,22.9,0.404,0.37,7.2,45.1,0
2026-04-18,RTU-08,12,85.1,74.9,54.5,20.5,132.5,377.2,16.2,0.337,0.53,10.4,67.7,0
2026-04-19,RTU-08,12,64.7,73.7,55.4,18.3,122.5,368.7,19.0,0.403,0.66,8.4,50.6,0
2026-04-20,RTU-08,12,71.8,76.2,62.7,13.4,149.0,401.3,16.3,0.43,0.49,9.3,55.1,0
2026-04-21,RTU-08,12,82.2,72.8,56.9,15.9,129.7,384.4,18.2,0.538,0.52,12.3,78.9,1
2026-04-22,RTU-08,12,83.4,72.4,59.7,12.7,125.1,366.2,18.2,0.473,0.61,11.4,74.2,0
2026-04-23,RTU-08,12,85.0,72.2,52.1,20.1,152.4,331.9,19.9,0.427,1.03,11.6,77.6,0
2026-04-24,RTU-08,12,66.7,77.1,61.8,15.3,114.8,368.1,20.5,0.486,0.57,6.8,41.7,0
2026-04-25,RTU-08,12,76.7,73.5,56.3,17.2,119.7,305.2,17.2,0.397,0.71,6.2,37.6,0
2026-04-26,RTU-08,12,75.8,73.1,58.6,14.4,134.5,434.8,18.3,0.305,0.74,7.4,45.0,1
2026-04-27,RTU-08,12,82.0,70.6,57.0,13.6,123.3,366.3,19.8,0.597,0.6,13.5,87.7,0
2026-04-28,RTU-08,12,79.5,72.2,55.5,16.7,137.0,396.9,20.9,0.593,0.98,11.8,75.3,0
2026-04-29,RTU-08,12,57.7,77.4,60.9,16.5,119.0,331.3,17.7,0.491,0.54,10.8,64.7,0
2026-04-30,RTU-08,12,56.1,75.5,61.8,13.7,128.1,360.2,19.3,0.168,0.5,11.3,68.4,0
2026-01-01,RTU-09,10,72.1,73.8,59.4,14.4,106.7,285.3,14.8,0.423,0.47,6.8,30.5,0
2026-01-02,RTU-09,10,70.1,71.6,50.4,21.2,142.0,415.6,20.1,0.392,0.45,7.8,36.7,0
2026-01-03,RTU-09,10,78.3,77.0,61.2,15.8,110.0,385.7,16.1,0.367,0.63,10.9,51.3,0
2026-01-04,RTU-09,10,59.5,78.1,59.4,18.7,138.9,317.4,20.3,0.377,0.59,8.2,38.6,0
2026-01-05,RTU-09,10,79.8,75.5,56.2,19.3,140.8,407.7,20.7,0.279,0.28,6.8,34.4,0
2026-01-06,RTU-09,10,89.0,74.7,57.6,17.1,148.7,398.2,20.1,0.318,0.46,12.7,70.3,0
2026-01-07,RTU-09,10,65.9,74.0,57.6,16.4,133.8,423.3,18.1,0.316,0.2,9.6,44.6,0
2026-01-08,RTU-09,10,76.5,73.8,58.1,15.7,127.3,379.5,16.6,0.451,0.85,11.2,52.0,1
2026-01-09,RTU-09,10,66.8,77.0,62.2,14.8,132.5,358.2,20.1,0.303,0.63,8.3,38.9,0
2026-01-10,RTU-09,10,59.9,75.5,59.3,16.2,95.6,356.0,23.1,0.342,0.84,9.0,43.7,0
2026-01-11,RTU-09,10,64.1,71.9,53.9,18.0,120.5,411.6,18.9,0.377,0.69,9.0,41.9,0
2026-01-12,RTU-09,10,95.8,73.0,60.8,12.2,151.1,404.1,21.8,0.414,0.62,11.0,66.2,0
2026-01-13,RTU-09,10,71.3,71.6,50.5,21.1,131.7,429.2,24.8,0.258,0.75,8.3,41.1,0
2026-01-14,RTU-09,10,80.1,70.8,55.4,15.4,129.3,366.4,17.8,0.314,,10.3,50.8,0
2026-01-15,RTU-09,10,73.5,76.8,55.0,21.8,130.1,366.6,21.2,0.409,0.33,11.3,53.8,0
2026-01-16,RTU-09,10,54.8,74.1,59.7,14.5,131.4,355.9,18.7,0.259,0.36,11.6,54.1,0
2026-01-17,RTU-09,10,73.4,74.1,59.6,14.5,129.3,403.1,20.2,0.362,0.45,6.2,29.3,0
2026-01-18,RTU-09,10,75.7,71.0,53.1,17.9,142.0,335.8,20.1,0.42,0.74,14.8,70.4,0
2026-01-19,RTU-09,10,91.9,77.6,64.8,12.8,139.1,424.0,18.3,0.254,0.56,10.2,57.7,0
2026-01-20,RTU-09,10,74.0,78.8,65.1,13.8,101.6,357.6,18.5,0.332,0.83,10.2,47.1,0
2026-01-21,RTU-09,10,77.7,73.9,56.0,17.9,158.4,369.8,22.4,0.385,0.21,8.3,41.5,0
2026-01-22,RTU-09,10,81.3,74.5,55.0,19.5,107.6,364.4,23.1,0.292,0.82,11.4,59.9,0
2026-01-23,RTU-09,10,63.2,74.4,57.6,16.8,106.7,350.8,19.6,0.234,0.36,9.8,45.9,0
2026-01-24,RTU-09,10,65.4,76.3,59.9,16.4,134.2,393.3,19.8,0.403,0.56,9.8,45.8,0
2026-01-25,RTU-09,10,69.0,73.7,54.7,19.0,102.4,302.4,16.6,0.383,0.35,9.8,44.3,0
2026-01-26,RTU-09,10,87.0,77.5,62.1,15.5,105.7,352.0,22.6,0.339,0.65,13.9,77.5,0
2026-01-27,RTU-09,10,97.0,74.2,54.5,19.7,148.8,369.6,22.0,0.319,0.84,9.3,57.0,1
2026-01-28,RTU-09,10,67.3,76.8,60.3,16.5,131.6,381.0,24.5,0.212,0.6,10.5,51.8,0
2026-01-29,RTU-09,10,78.2,73.4,58.3,15.0,126.9,397.6,18.9,0.484,0.75,7.6,36.7,1
2026-01-30,RTU-09,10,82.9,70.0,54.8,15.2,122.8,362.7,25.1,0.353,0.28,9.8,53.4,0
2026-01-31,RTU-09,10,85.3,79.3,66.9,12.5,140.5,360.4,17.8,0.562,0.72,9.2,47.9,0
2026-02-01,RTU-09,10,74.2,72.8,52.4,20.4,126.1,395.6,20.4,0.44,0.84,9.6,45.6,0
2026-02-02,RTU-09,10,83.9,73.6,56.4,17.1,118.5,341.9,20.2,0.291,0.36,8.1,42.4,0
2026-02-03,RTU-09,10,83.8,73.2,53.5,19.7,113.4,380.9,20.2,0.311,0.52,10.8,56.9,0
2026-02-04,RTU-09,10,81.0,72.9,57.5,15.4,126.7,304.3,20.2,0.495,0.49,11.1,56.4,0
2026-02-05,RTU-09,10,90.3,74.2,57.1,17.0,111.2,397.8,17.4,0.205,0.82,12.6,69.1,0
2026-02-06,RTU-09,10,88.6,75.2,59.1,16.1,121.9,411.2,19.5,0.314,0.34,8.9,49.1,0
2026-02-07,RTU-09,10,90.7,75.7,60.9,14.8,135.1,382.6,20.5,0.314,0.65,9.1,51.6,0
2026-02-08,RTU-09,10,73.0,72.1,56.2,15.9,128.8,380.8,18.1,0.357,0.84,5.5,25.4,0
2026-02-09,RTU-09,10,71.6,71.9,56.9,15.0,148.7,330.3,19.5,0.4,0.73,5.1,24.1,0
2026-02-10,RTU-09,10,71.9,74.9,59.4,15.5,111.7,342.1,16.8,0.518,0.67,7.7,34.9,1
2026-02-11,RTU-09,10,83.8,74.9,55.9,19.0,99.8,335.6,20.5,0.375,0.64,13.6,71.4,0
2026-02-12,RTU-09,10,83.9,75.7,55.5,20.2,139.9,374.0,24.8,0.479,0.49,12.1,66.2,0
2026-02-13,RTU-09,10,55.9,72.8,57.7,15.0,119.1,371.5,22.1,0.464,0.6,5.1,24.8,0
2026-02-14,RTU-09,10,71.3,71.9,57.9,14.0,130.9,358.3,19.6,0.459,0.8,10.5,49.1,1
2026-02-15,RTU-09,10,70.2,74.0,56.0,18.0,111.4,310.9,19.9,0.303,0.77,10.0,47.0,0
2026-02-16,RTU-09,10,61.0,70.2,48.8,21.4,122.8,338.9,20.8,0.441,0.61,8.0,38.2,0
2026-02-17,RTU-09,10,66.2,77.5,60.9,16.7,114.8,366.4,20.1,0.273,0.52,10.5,49.3,0
2026-02-18,RTU-09,10,61.8,71.6,56.6,15.0,119.7,375.7,22.6,0.386,0.44,7.4,35.9,1
2026-02-19,RTU-09,10,53.2,71.4,54.4,17.1,131.8,303.8,20.4,0.387,0.87,10.5,49.9,1
2026-02-20,RTU-09,10,59.4,73.9,58.7,15.2,129.4,314.4,17.5,0.231,0.73,12.3,56.2,0
2026-02-21,RTU-09,10,68.2,72.3,51.9,20.4,126.5,336.3,20.0,0.27,0.68,12.5,58.9,0
2026-02-22,RTU-09,10,84.3,74.3,60.8,13.5,136.6,369.2,16.1,0.395,0.7,12.1,61.6,0
2026-02-23,RTU-09,10,75.6,75.0,57.5,17.5,114.1,416.6,18.3,0.153,0.48,7.7,35.9,0
2026-02-24,RTU-09,10,75.5,71.4,56.9,14.5,118.1,350.8,20.5,0.38,0.56,5.3,25.3,0
2026-02-25,RTU-09,10,88.3,69.5,54.1,15.3,106.7,349.7,22.0,0.339,0.83,12.4,69.5,1
2026-02-26,RTU-09,10,78.6,77.4,59.1,18.3,127.8,382.2,17.1,0.361,0.62,12.0,57.2,0
2026-02-27,RTU-09,10,68.5,74.4,56.6,17.9,142.1,353.2,19.3,0.479,0.35,11.3,52.8,0
2026-02-28,RTU-09,10,69.1,75.4,56.7,18.8,137.3,351.2,19.5,0.412,0.75,9.7,45.4,0
2026-03-01,RTU-09,10,81.8,74.2,57.9,16.3,116.5,327.9,19.5,0.399,0.48,8.9,45.4,0
2026-03-02,RTU-09,10,107.5,73.9,59.7,14.2,132.2,466.7,24.7,0.482,0.81,13.9,95.5,1
2026-03-03,RTU-09,10,65.4,73.5,56.5,17.0,116.4,386.5,19.2,0.342,0.45,8.8,41.0,0
2026-03-04,RTU-09,10,96.0,74.7,52.9,21.8,141.0,412.5,21.4,0.322,,11.5,69.4,0
2026-03-05,RTU-09,10,80.0,75.8,59.3,16.5,138.5,358.1,19.4,0.295,0.42,7.6,38.1,0
2026-03-06,RTU-09,10,81.2,78.0,64.1,13.9,133.2,306.9,19.1,0.278,0.76,10.6,53.6,0
2026-03-07,RTU-09,10,75.2,71.9,56.4,15.4,140.8,348.3,23.4,0.525,0.93,6.4,31.1,1
2026-03-08,RTU-09,10,80.5,73.1,54.8,18.3,113.8,295.4,21.6,0.342,0.43,10.5,54.0,0
2026-03-09,RTU-09,10,96.2,70.2,56.2,14.0,123.1,409.0,18.6,0.356,0.66,12.6,74.5,0
2026-03-10,RTU-09,10,49.3,69.7,53.2,16.5,119.0,322.2,21.8,0.28,0.5,9.5,45.7,0
2026-03-11,RTU-09,10,71.4,73.3,54.8,18.6,142.4,327.2,17.8,0.348,0.6,7.3,33.4,0
2026-03-12,RTU-09,10,86.3,69.2,50.7,18.5,133.4,409.1,15.4,0.317,0.53,8.2,42.5,0
2026-03-13,RTU-09,10,76.1,74.7,54.3,20.5,138.2,379.7,20.1,0.189,0.55,6.0,28.9,0
2026-03-14,RTU-09,10,76.1,73.6,57.3,16.3,137.5,345.5,20.2,0.442,0.43,10.8,51.5,0
2026-03-15,RTU-09,10,94.3,75.7,63.1,12.6,96.4,401.3,19.7,0.4,0.94,10.0,58.3,0
2026-03-16,RTU-09,10,78.5,71.3,55.5,15.7,103.8,438.3,15.5,0.434,0.4,12.8,60.1,0
2026-03-17,RTU-09,10,90.8,75.6,55.0,20.6,128.5,412.7,20.1,0.38,0.47,9.2,52.0,0
2026-03-18,RTU-09,10,86.9,75.9,60.4,15.5,136.9,428.3,17.2,0.413,0.64,11.6,61.5,0
2026-03-19,RTU-09,10,64.9,74.5,57.8,16.7,131.5,355.5,18.6,0.38,0.62,11.4,53.0,0
2026-03-20,RTU-09,10,70.4,69.9,51.5,18.4,117.0,396.4,15.5,0.346,0.43,6.1,27.3,0
2026-03-21,RTU-09,10,78.1,74.6,55.6,19.0,128.2,373.8,21.8,0.368,0.39,5.9,29.6,0
2026-03-22,RTU-09,10,71.0,76.0,57.4,18.5,105.0,331.1,17.2,0.395,0.74,6.6,30.2,0
2026-03-23,RTU-09,10,69.6,70.5,56.6,13.9,135.2,410.5,18.2,0.374,0.7,8.3,38.2,0
2026-03-24,RTU-09,10,65.4,71.6,55.3,16.3,117.8,290.2,20.6,0.368,0.69,13.6,64.4,0
2026-03-25,RTU-09,10,72.5,72.7,58.0,14.7,115.0,326.0,21.0,0.394,0.57,7.8,37.2,1
2026-03-26,RTU-09,10,66.9,73.3,55.8,17.6,133.1,343.3,17.9,0.299,0.24,11.6,53.3,0
2026-03-27,RTU-09,10,85.0,75.0,56.2,18.8,124.5,386.3,22.9,0.385,0.56,13.8,75.5,0
2026-03-28,RTU-09,10,87.0,76.2,54.3,22.0,136.5,400.2,20.7,0.308,0.43,9.3,50.9,0
2026-03-29,RTU-09,10,84.7,73.9,55.7,18.2,115.4,351.7,20.6,0.347,0.55,9.3,49.3,0
2026-03-30,RTU-09,10,75.8,72.9,58.6,14.3,136.5,378.3,20.8,0.265,,12.9,61.9,0
2026-03-31,RTU-09,10,83.2,75.2,53.1,22.1,120.0,355.0,20.5,0.352,0.72,12.3,64.4,0
2026-04-01,RTU-09,10,61.3,75.2,59.3,15.9,111.0,338.3,23.7,0.281,0.65,4.9,23.9,0
2026-04-02,RTU-09,10,94.1,70.1,50.6,19.5,123.4,432.8,21.9,0.45,1.04,11.0,65.5,0
2026-04-03,RTU-09,10,95.3,75.4,59.6,15.7,132.3,403.7,15.5,0.321,0.65,10.5,60.0,0
2026-04-04,RTU-09,10,76.8,77.3,62.0,15.2,141.4,,15.5,0.379,0.66,11.5,53.0,0
2026-04-05,RTU-09,10,81.4,72.0,58.8,13.2,117.4,418.1,22.4,0.556,0.38,13.0,67.7,1
2026-04-06,RTU-09,10,87.1,75.9,58.4,17.5,131.2,397.9,22.1,0.377,0.92,9.8,54.3,0
2026-04-07,RTU-09,10,100.6,71.5,57.1,14.5,138.5,373.0,23.2,0.328,0.66,9.5,60.7,0
2026-04-08,RTU-09,10,65.8,74.7,58.2,16.5,131.0,312.9,18.7,0.355,0.1,5.8,27.0,0
2026-04-09,RTU-09,10,68.9,72.3,56.4,15.9,110.1,400.1,21.3,0.482,0.6,12.4,59.4,0
2026-04-10,RTU-09,10,57.8,74.4,56.3,18.2,146.9,295.2,20.2,0.34,0.58,7.6,35.7,0
2026-04-11,RTU-09,10,75.7,70.7,54.2,16.5,108.0,356.0,19.0,0.174,0.9,6.5,30.5,0
2026-04-12,RTU-09,10,48.8,73.5,59.6,13.9,128.7,327.0,20.4,0.314,0.43,9.6,45.3,0
2026-04-13,RTU-09,10,58.5,75.6,55.3,20.4,138.1,407.4,18.9,0.288,0.73,8.8,41.0,0
2026-04-14,RTU-09,10,78.1,79.1,60.5,18.5,127.5,320.8,22.7,0.403,0.55,11.1,55.8,0
2026-04-15,RTU-09,10,73.1,70.4,50.1,20.2,137.4,354.1,19.0,0.368,0.61,9.1,42.4,0
2026-04-16,RTU-09,10,90.0,72.2,53.1,19.1,129.9,356.2,20.6,0.307,0.51,7.5,42.4,0
2026-04-17,RTU-09,10,89.2,71.4,55.1,16.3,127.1,429.3,16.2,0.3,0.82,11.4,61.1,0
2026-04-18,RTU-09,10,77.2,72.2,58.7,13.4,134.5,405.3,23.1,0.301,0.68,12.8,64.0,1
2026-04-19,RTU-09,10,81.6,73.0,56.0,17.0,128.0,392.4,19.9,0.444,0.94,13.1,67.0,0
2026-04-20,RTU-09,10,76.0,78.8,60.0,18.8,115.6,366.9,22.3,0.305,0.43,11.3,55.5,0
2026-04-21,RTU-09,10,85.9,72.3,54.4,17.9,138.7,382.0,20.5,0.45,,7.2,38.6,1
2026-04-22,RTU-09,10,53.5,76.3,54.8,21.4,132.7,329.9,18.3,0.314,0.64,9.2,42.7,0
2026-04-23,RTU-09,10,41.5,72.9,59.1,13.8,110.4,431.8,19.5,0.339,0.66,6.3,29.5,1
2026-04-24,RTU-09,10,104.9,75.1,62.3,12.8,115.5,395.7,21.9,0.378,0.43,16.5,108.9,0
2026-04-25,RTU-09,10,81.1,73.5,55.1,18.4,140.1,373.1,17.9,0.523,0.57,10.0,49.8,0
2026-04-26,RTU-09,10,70.2,71.5,57.3,14.2,88.9,354.5,22.0,0.291,1.01,6.5,31.4,1
2026-04-27,RTU-09,10,77.8,70.0,53.1,16.9,125.8,352.8,22.0,0.49,0.64,6.8,33.7,0
2026-04-28,RTU-09,10,74.2,75.0,58.6,16.4,132.9,323.0,18.3,0.286,0.46,9.0,41.6,0
2026-04-29,RTU-09,10,90.3,70.8,57.1,13.7,121.0,409.9,23.2,0.243,0.68,10.9,63.3,0
2026-04-30,RTU-09,10,74.1,73.4,59.0,14.4,121.8,400.2,21.0,0.523,0.64,6.6,31.2,0
2026-01-01,RTU-10,7,67.6,73.5,57.0,16.5,115.2,333.1,20.5,0.22,0.79,10.6,58.3,0
2026-01-02,RTU-10,7,76.2,74.0,57.3,16.6,,411.5,19.7,0.261,0.41,6.1,33.6,0
2026-01-03,RTU-10,7,93.6,75.7,56.9,18.8,143.4,318.9,21.5,0.404,0.39,11.9,79.2,0
2026-01-04,RTU-10,7,67.8,72.8,54.7,18.0,135.4,397.8,17.6,0.257,0.8,7.3,39.2,0
2026-01-05,RTU-10,7,79.0,73.9,55.2,18.8,121.0,369.4,16.5,0.27,0.49,10.6,58.6,0
2026-01-06,RTU-10,7,66.9,70.2,51.4,18.8,124.0,300.3,17.7,0.352,0.47,7.8,41.7,0
2026-01-07,RTU-10,7,77.1,70.4,51.6,18.8,115.4,359.4,19.7,0.283,0.42,10.0,56.1,0
2026-01-08,RTU-10,7,97.5,78.2,61.7,16.5,127.2,357.0,17.9,0.285,0.39,8.6,57.6,0
2026-01-09,RTU-10,7,73.1,71.1,53.4,17.7,128.0,322.5,21.7,0.293,0.2,13.3,73.7,0
2026-01-10,RTU-10,7,64.6,75.7,59.1,16.6,136.0,402.4,17.9,0.388,0.41,6.6,35.4,0
2026-01-11,RTU-10,7,69.7,76.1,57.9,18.2,117.0,354.7,15.2,0.343,0.68,11.4,59.5,0
2026-01-12,RTU-10,7,42.3,72.1,54.0,18.2,128.5,354.0,20.7,0.243,0.65,6.1,33.6,0
2026-01-13,RTU-10,7,82.5,78.6,59.9,18.7,113.6,,21.4,0.278,0.79,9.5,56.9,0
2026-01-14,RTU-10,7,49.9,73.0,54.2,18.8,136.3,366.8,23.4,0.311,0.71,9.7,54.7,0
2026-01-15,RTU-10,7,76.8,72.5,56.1,16.4,109.3,368.4,20.6,0.419,0.76,11.0,61.9,0
2026-01-16,RTU-10,7,63.9,76.8,57.4,19.3,138.0,352.6,18.7,0.266,0.59,10.0,54.1,0
2026-01-17,RTU-10,7,80.5,73.7,58.2,15.5,136.3,363.6,19.3,0.265,0.35,9.4,54.0,0
2026-01-18,RTU-10,7,84.7,75.9,56.2,19.7,127.0,425.2,19.8,0.212,,6.4,38.9,0
2026-01-19,RTU-10,7,70.8,69.8,49.9,19.9,114.5,325.5,19.5,0.36,0.63,10.3,56.3,0
2026-01-20,RTU-10,7,71.9,73.4,53.3,20.1,124.9,390.1,22.5,0.278,0.51,6.4,35.8,0
2026-01-21,RTU-10,7,95.3,75.0,57.7,17.2,136.5,364.6,17.6,0.271,0.46,7.6,50.0,0
2026-01-22,RTU-10,7,63.8,69.5,49.6,20.0,140.3,348.6,18.8,0.361,0.83,7.6,41.0,0
2026-01-23,RTU-10,7,69.6,71.2,53.6,17.6,117.1,366.8,18.0,0.24,0.32,5.3,28.4,0
2026-01-24,RTU-10,7,88.7,75.3,59.0,16.4,141.7,376.2,20.8,0.322,0.14,14.6,92.7,0
2026-01-25,RTU-10,7,83.9,73.8,56.0,17.8,118.2,389.4,17.0,0.34,0.71,10.8,63.5,0
2026-01-26,RTU-10,7,82.5,71.6,53.6,18.0,133.4,299.3,20.6,0.282,0.53,7.6,45.4,0
2026-01-27,RTU-10,7,67.8,74.1,57.6,16.5,123.6,377.1,20.9,0.319,0.82,11.2,62.0,0
2026-01-28,RTU-10,7,83.0,75.6,57.4,18.2,138.0,397.4,17.5,0.238,0.47,10.1,58.8,0
2026-01-29,RTU-10,7,59.1,74.9,54.6,20.3,127.2,313.0,17.6,0.23,0.5,9.9,53.1,0
2026-01-30,RTU-10,7,64.0,70.7,49.9,20.8,139.2,391.4,18.5,0.352,0.41,12.4,66.9,0
2026-01-31,RTU-10,7,77.1,70.9,59.7,11.2,112.5,398.9,18.7,0.311,0.69,8.3,46.0,1
2026-02-01,RTU-10,7,93.9,69.1,46.0,23.2,153.6,394.4,16.8,0.402,0.57,9.0,58.3,0
2026-02-02,RTU-10,7,88.7,71.0,54.4,16.6,133.8,395.3,20.5,0.4,0.56,11.4,72.2,0
2026-02-03,RTU-10,7,37.5,75.9,59.4,16.5,119.4,323.5,21.7,0.369,0.72,8.0,44.3,0
2026-02-04,RTU-10,7,76.1,73.3,57.4,15.9,120.8,389.7,15.4,0.467,0.66,8.5,45.1,0
2026-02-05,RTU-10,7,88.9,72.3,55.2,17.1,142.3,376.1,20.4,0.278,0.65,7.3,46.4,0
2026-02-06,RTU-10,7,89.9,75.7,56.8,18.9,132.1,418.8,22.3,0.315,0.72,10.6,68.8,0
2026-02-07,RTU-10,7,66.9,73.8,60.5,13.3,135.3,263.1,25.5,0.445,0.53,8.4,48.2,0
2026-02-08,RTU-10,7,81.6,74.5,57.4,17.1,124.0,369.6,16.7,0.328,0.61,8.4,48.2,0
2026-02-09,RTU-10,7,75.4,73.1,55.1,18.0,140.6,357.2,20.4,0.317,0.85,11.7,64.5,0
2026-02-10,RTU-10,7,93.4,71.9,52.8,19.0,122.7,408.5,13.9,0.325,0.53,11.0,68.8,0
2026-02-11,RTU-10,7,71.4,73.9,59.9,14.0,128.8,407.8,20.1,0.39,0.76,7.7,42.1,0
2026-02-12,RTU-10,7,100.4,72.2,53.2,19.0,135.5,428.0,24.0,0.326,0.69,10.9,78.6,0
2026-02-13,RTU-10,7,103.6,73.2,57.2,16.0,119.6,381.7,18.8,0.216,0.48,11.7,83.2,0
2026-02-14,RTU-10,7,86.8,76.9,54.9,22.0,104.4,330.6,18.3,0.287,0.58,12.5,76.6,0
2026-02-15,RTU-10,7,80.6,72.2,60.2,12.0,113.1,342.0,19.2,0.235,0.51,9.8,56.4,0
2026-02-16,RTU-10,7,76.5,71.9,57.7,14.2,123.2,329.7,21.4,0.357,0.54,6.7,37.8,0
2026-02-17,RTU-10,7,82.6,74.4,52.9,21.4,130.8,397.1,20.2,0.379,0.48,11.5,68.3,0
2026-02-18,RTU-10,7,82.2,75.3,55.1,20.2,108.1,330.3,20.3,0.267,1.22,10.6,63.1,0
2026-02-19,RTU-10,7,77.1,72.8,55.3,17.5,126.3,344.0,18.9,0.433,0.82,8.1,44.7,0
2026-02-20,RTU-10,7,61.9,77.9,57.0,20.9,133.8,,19.9,0.375,0.48,10.2,56.0,0
2026-02-21,RTU-10,7,94.0,71.8,54.3,17.5,123.7,410.6,18.8,0.462,0.37,9.9,65.0,0
2026-02-22,RTU-10,7,68.8,74.6,57.8,16.8,111.7,301.2,19.1,0.403,0.63,4.9,26.5,0
2026-02-23,RTU-10,7,83.7,70.4,56.5,13.9,122.9,361.9,21.6,0.386,0.71,10.0,60.8,0
2026-02-24,RTU-10,7,61.4,75.3,63.8,11.5,115.0,335.8,20.0,0.261,0.59,9.9,54.5,0
2026-02-25,RTU-10,7,76.1,72.4,57.7,14.7,129.6,380.0,17.8,0.447,0.51,7.5,40.6,0
2026-02-26,RTU-10,7,70.3,75.0,56.9,18.1,125.4,337.5,19.0,0.284,0.46,4.3,23.6,0
